#NUM_EXPEDIENTE_PETICAO,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,TEMPO
72438046,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,173
72438046,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,73
72438046,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,27
72438046,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
72438046,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,12
72438046,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
72438046,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,51
73529089,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,30
73529089,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,173
73529089,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5
73575082,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,30
73575082,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,40
73575082,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5
73901084,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,31
73901084,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,173
73901084,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5
74244089,REGISTRO,Genéricos e Similares,Fila de Análise,131
74244089,REGISTRO,Genéricos e Similares,Exigência,402
74244089,REGISTRO,Genéricos e Similares,Análise em Andamento,181
74244089,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
74244089,REGISTRO,Genéricos e Similares,Finalização,12
74244089,REGISTRO,Genéricos e Similares,Análise em Andamento,0
74244089,REGISTRO,Genéricos e Similares,Finalização,6
76329082,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,31
76329082,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,49
76329082,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,3
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,41
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,30
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,15
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,12
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
79640069,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,4
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,28
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,5
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,34
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,140
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,13
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
85225062,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,7
85470081,REGISTRO,Genéricos e Similares,Fila de Análise,174
85470081,REGISTRO,Genéricos e Similares,Análise em Andamento,10
85470081,REGISTRO,Genéricos e Similares,Exigência,31
85470081,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
85470081,REGISTRO,Genéricos e Similares,Análise em Andamento,3
85470081,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,12
85470081,REGISTRO,Genéricos e Similares,Análise em Andamento,7
85470081,REGISTRO,Genéricos e Similares,Finalização,6
85470081,REGISTRO,Genéricos e Similares,Recurso,238
94195046,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,127
94195046,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,91
94195046,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
95448089,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,195
95448089,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,99
95448089,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
95448089,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5
96028084,REGISTRO,Genéricos e Similares,Fila de Análise,100
96028084,REGISTRO,Genéricos e Similares,Análise em Andamento,6
96028084,REGISTRO,Genéricos e Similares,Exigência,29
96028084,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
96028084,REGISTRO,Genéricos e Similares,Análise em Andamento,119
96028084,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,3
96028084,REGISTRO,Genéricos e Similares,Finalização,14
96251081,REGISTRO,Genéricos e Similares,Fila de Análise,33
96251081,REGISTRO,Genéricos e Similares,Análise em Andamento,92
96251081,REGISTRO,Genéricos e Similares,Exigência,177
96251081,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
96251081,REGISTRO,Genéricos e Similares,Análise em Andamento,1
96251081,REGISTRO,Genéricos e Similares,Exigência,84
96251081,REGISTRO,Genéricos e Similares,Finalização,5
96251081,REGISTRO,Genéricos e Similares,Análise em Andamento,0
96251081,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
96251081,REGISTRO,Genéricos e Similares,Finalização,12
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,188
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,217
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,9
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,31
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
97907044,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,7
101812184,REGISTRO,Clones,Fila de Análise,64
101812184,REGISTRO,Clones,Análise em Andamento,146
101812184,REGISTRO,Clones,Finalização,12
101884181,REGISTRO,Clones,Fila de Análise,12
101884181,REGISTRO,Clones,Análise em Andamento,1
101884181,REGISTRO,Clones,Finalização,118
102873191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,142
102873191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,7
102873191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12
104551052,REGISTRO,Genéricos e Similares,Fila de Análise,1220
104551052,REGISTRO,Genéricos e Similares,Análise em Andamento,145
104551052,REGISTRO,Genéricos e Similares,Finalização,15
104551052,REGISTRO,Genéricos e Similares,Análise em Andamento,0
104551052,REGISTRO,Genéricos e Similares,Finalização,11
106011182,REGISTRO,Clones,Fila de Análise,11
106011182,REGISTRO,Clones,Análise em Andamento,99
106011182,REGISTRO,Clones,Finalização,104
112265097,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,769
112265097,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,32
115022137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,20
115022137,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,138
115556083,REGISTRO,Genéricos e Similares,Fila de Análise,7
115556083,REGISTRO,Genéricos e Similares,Análise em Andamento,113
115556083,REGISTRO,Genéricos e Similares,Exigência,74
115556083,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,44
115556083,REGISTRO,Genéricos e Similares,Análise em Andamento,173
115556083,REGISTRO,Genéricos e Similares,Finalização,41
115855054,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,87
115855054,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,67
115855054,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0
115855054,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5
118318184,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,270
118573100,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,462
118573100,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2
118573100,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,25
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,7
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,3
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,35
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,13
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,25
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
119607063,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,7
119839094,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,84
119839094,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,7
119839094,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,0
119839094,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,6
121529139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,28
121529139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,21
121529139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,0
121529139,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,4
122220061,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,11
122220061,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,27
122220061,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
122220061,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,12
124051060,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,170
124051060,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,383
124051060,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,84
124051060,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2
124051060,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,0
124051060,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,11
126562040,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,396
126562040,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,102
126562040,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,13
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,80
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,4
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,38
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,21
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,155
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0
128295066,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,10
132108141,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,82
132108141,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,196
134838158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,0
134838158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,19
134838158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
134838158,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,6
136110094,REGISTRO,Genéricos e Similares,Fila de Análise,185
136110094,REGISTRO,Genéricos e Similares,Análise em Andamento,12
136110094,REGISTRO,Genéricos e Similares,Exigência,30
136110094,REGISTRO,Genéricos e Similares,Análise em Andamento,11
136110094,REGISTRO,Genéricos e Similares,Finalização,9
136110094,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,0
136110094,REGISTRO,Genéricos e Similares,Finalização,5
142454198,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,293
142454198,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,971
144193041,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,1956
144193041,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,36
144193041,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,7
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,330
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Exigência,154
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,0
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,8
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,14
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,5
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Exigência,31
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,0
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,19
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,0
146285047,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,4642
146300044,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,301
146300044,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,48
146300044,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
146300044,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7
146315042,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,65
146315042,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,279
146315042,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,9
146315042,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0
146315042,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,6
151127042,RENOVAÇÃO,Específicos,Fila de Análise,378
151127042,RENOVAÇÃO,Específicos,Análise em Andamento,3
151127042,RENOVAÇÃO,Específicos,Exigência,66
151127042,RENOVAÇÃO,Específicos,Análise de Cumprimento de Exigência,0
151127042,RENOVAÇÃO,Específicos,Análise em Andamento,5
151127042,RENOVAÇÃO,Específicos,Exigência,0
151127042,RENOVAÇÃO,Específicos,Análise de Cumprimento de Exigência,0
151127042,RENOVAÇÃO,Específicos,Análise em Andamento,28
151127042,RENOVAÇÃO,Específicos,Análise de Cumprimento de Exigência,0
151127042,RENOVAÇÃO,Específicos,Finalização,13
152846157,REGISTRO,Clones,Fila de Análise,67
152846157,REGISTRO,Clones,Sobrestado Externo,1255
152846157,REGISTRO,Clones,Finalização,1
152846157,REGISTRO,Clones,Análise em Andamento,0
152846157,REGISTRO,Clones,Finalização,4
154348072,REGISTRO,Específicos,Fila de Análise,89
154348072,REGISTRO,Específicos,Análise em Andamento,13
154348072,REGISTRO,Específicos,Exigência,97
154348072,REGISTRO,Específicos,Análise de Cumprimento de Exigência,0
154348072,REGISTRO,Específicos,Análise em Andamento,60
154348072,REGISTRO,Específicos,Análise de Cumprimento de Exigência,0
154348072,REGISTRO,Específicos,Finalização,10
