#NUM_EXPEDIENTE_PETICAO,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,TEMPO
1578740161,REGISTRO,Clones,Análise em Andamento,26.0
1578740161,REGISTRO,Clones,Finalização,6.0
1913798192,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,41.0
1945301169,REGISTRO,Clones,Fila de Análise,51.0
1945301169,REGISTRO,Clones,Análise em Andamento,2.0
1945301169,REGISTRO,Clones,Finalização,12.0
1945303165,REGISTRO,Clones,Fila de Análise,51.0
1945303165,REGISTRO,Clones,Análise em Andamento,10.0
1945303165,REGISTRO,Clones,Exigência,116.0
1945303165,REGISTRO,Clones,Análise de Cumprimento de Exigência,10.0
1945303165,REGISTRO,Clones,Finalização,18.0
1973017199,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,1061.0
1973017199,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,24.0
2009064191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0.0
2071904173,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,204.0
2071904173,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,1537.0
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,7.0
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,52.0
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
2095481166,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,4.0
2113893211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,112.0
2114279213,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,112.0
2131962176,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,187.0
2145833212,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,175.0
2145905213,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,175.0
2154219178,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,83.0
2154219178,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0.0
2154295173,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,80.0
2154295173,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0.0
2161393211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,25.0
2161393211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0.0
2161485217,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,165.0
2161697213,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,165.0
2168471175,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,175.0
2179496171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,0.0
2179496171,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,28.0
2213232215,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,170.0
2213251211,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,170.0
2237940171,REGISTRO,Clones,Fila de Análise,23.0
2237940171,REGISTRO,Clones,Análise em Andamento,49.0
2237940171,REGISTRO,Clones,Finalização,54.0
2267940165,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,438.0
2272384166,REGISTRO,Clones,Fila de Análise,43.0
2272384166,REGISTRO,Clones,Exigência,38.0
2272384166,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
2272384166,REGISTRO,Clones,Finalização,13.0
2272384166,REGISTRO,Clones,Análise em Andamento,0.0
2272384166,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
2272384166,REGISTRO,Clones,Finalização,4.0
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,59.0
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,20.0
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
2278686164,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5.0
2298881175,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,93.0
2329108177,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,24.0
2329108177,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
2329108177,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Outras Etapas,93.0
2329110179,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,24.0
2329110179,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
2329295174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,24.0
2329295174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,9.0
2329295174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,20.0
2329295174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,204.0
2329295174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,191.0
2329295174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,0.0
2329295174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
2329309178,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,24.0
2329309178,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,78.0
2329319175,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,24.0
2329319175,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,1.0
2329319175,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,1785.0
2329716176,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,25.0
2329716176,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,25.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,8.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,20.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,204.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,194.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,0.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,1.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,31.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,1097.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,0.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Sobrestado Anvisa,0.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,1.0
2329717174,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
2329718172,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,26.0
2329718172,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,7.0
2329718172,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,20.0
2329718172,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,204.0
2329718172,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,194.0
2329718172,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,0.0
2329718172,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,26.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,7.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,20.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,204.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,194.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,0.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,1.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Exigência,31.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise de Cumprimento de Exigência,1098.0
2329719171,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
2330845161,REGISTRO,Clones,Fila de Análise,34.0
2330845161,REGISTRO,Clones,Análise em Andamento,1.0
2330845161,REGISTRO,Clones,Finalização,27.0
2332452160,REGISTRO,Fitoterápicos,Fila de Análise,526.0
2332452160,REGISTRO,Fitoterápicos,Análise em Andamento,8.0
2332452160,REGISTRO,Fitoterápicos,Exigência,118.0
2332452160,REGISTRO,Fitoterápicos,Análise de Cumprimento de Exigência,57.0
2332452160,REGISTRO,Fitoterápicos,Análise em Andamento,9.0
2332452160,REGISTRO,Fitoterápicos,Exigência,20.0
2332452160,REGISTRO,Fitoterápicos,Análise de Cumprimento de Exigência,189.0
2332452160,REGISTRO,Fitoterápicos,Finalização,5.0
2332452160,REGISTRO,Fitoterápicos,Análise de Cumprimento de Exigência,0.0
2332452160,REGISTRO,Fitoterápicos,Finalização,6.0
2353011165,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,51.0
2353011165,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,21.0
2353011165,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,0.0
2353011165,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,5.0
2371000194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,74.0
2379419164,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,463.0
2379419164,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,1.0
2379419164,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0.0
2398987214,PÓS-REGISTRO,Específicos - Menor complexidade,Fila de Análise,91.0
2398987214,PÓS-REGISTRO,Específicos - Menor complexidade,Análise em Andamento,9.0
2398987214,PÓS-REGISTRO,Específicos - Menor complexidade,Finalização,5.0
2405397160,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0.0
2414401222,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,208.0
2414401222,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,0.0
2441630164,REGISTRO,Clones,Fila de Análise,59.0
2441630164,REGISTRO,Clones,Análise em Andamento,7.0
2441630164,REGISTRO,Clones,Exigência,40.0
2441630164,REGISTRO,Clones,Análise de Cumprimento de Exigência,23.0
2441630164,REGISTRO,Clones,Finalização,6.0
2441630164,REGISTRO,Clones,Análise em Andamento,0.0
2441630164,REGISTRO,Clones,Finalização,5.0
2450998161,REGISTRO,Clones,Fila de Análise,60.0
2450998161,REGISTRO,Clones,Análise em Andamento,1.0
2450998161,REGISTRO,Clones,Finalização,13.0
2465322168,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,176.0
2465322168,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,63.0
2465322168,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
2511449192,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,184.0
2511451194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,184.0
2511848160,REGISTRO,Clones,Fila de Análise,49.0
2511848160,REGISTRO,Clones,Finalização,7.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,4.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,80.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,161.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,0.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,0.0
2513901191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513908198,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513908198,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513908198,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513912196,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513912196,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513912196,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513922193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513922193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513922193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513924190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513924190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513924190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513934197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513934197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513934197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513970193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513970193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513970193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513981199,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513981199,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513981199,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2513992194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,177.0
2513992194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,251.0
2513992194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,5.0
2518216191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,0.0
2606035223,REGISTRO,Clones,Fila de Análise,9.0
2606035223,REGISTRO,Clones,Análise em Andamento,0.0
2606035223,REGISTRO,Clones,Finalização,5.0
2606035223,REGISTRO,Clones,Análise em Andamento,0.0
2606035223,REGISTRO,Clones,Finalização,4.0
2606041228,REGISTRO,Clones,Fila de Análise,10.0
2606041228,REGISTRO,Clones,Exigência,9.0
2606041228,REGISTRO,Clones,Análise de Cumprimento de Exigência,77.0
2606041228,REGISTRO,Clones,Finalização,1.0
2606041228,REGISTRO,Clones,Análise em Andamento,0.0
2606041228,REGISTRO,Clones,Análise de Cumprimento de Exigência,0.0
2606041228,REGISTRO,Clones,Finalização,5.0
2641598164,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,565.0
2651394193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2651446190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2651499191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2651527190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2651539193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2651666197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2651777199,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2651823196,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,170.0
2658094160,REGISTRO,Específicos,Fila de Análise,482.0
2658094160,REGISTRO,Específicos,Análise em Andamento,46.0
2658094160,REGISTRO,Específicos,Exigência,107.0
2658094160,REGISTRO,Específicos,Análise de Cumprimento de Exigência,37.0
2658094160,REGISTRO,Específicos,Análise em Andamento,4.0
2658094160,REGISTRO,Específicos,Exigência,112.0
2658094160,REGISTRO,Específicos,Análise de Cumprimento de Exigência,45.0
2658094160,REGISTRO,Específicos,Finalização,38.0
2662558161,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,178.0
2662558161,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,1846.0
2662558161,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,0.0
2676727229,REGISTRO,Clones,Fila de Análise,21.0
2676727229,REGISTRO,Clones,Finalização,11.0
2714101202,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,28.0
2718295219,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,143.0
3069723209,REGISTRO,Genéricos e Similares,Fila de Análise,317.0
3069723209,REGISTRO,Genéricos e Similares,Análise em Andamento,77.0
3069723209,REGISTRO,Genéricos e Similares,Exigência,105.0
3069723209,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,89.0
3069723209,REGISTRO,Genéricos e Similares,Análise em Andamento,5.0
3069723209,REGISTRO,Genéricos e Similares,Finalização,7.0
3155872201,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,515.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,22.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,116.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,93.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,125.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,70.0
3245983191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246035190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246035190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246035190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246127195,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246127195,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246127195,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246131193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246131193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246131193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246138191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246138191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246138191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246248194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246248194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246248194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246252192,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246252192,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246252192,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246258191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246258191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246258191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246434197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246434197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246434197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246527191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246527191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246527191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246529197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246529197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246529197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246539194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246539194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246539194,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246609199,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246609199,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246609199,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246648190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246648190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246648190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246720196,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246720196,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246720196,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246823197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246823197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246823197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246831198,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246831198,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246831198,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3246908190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,157.0
3246908190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,428.0
3246908190,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,6.0
3248899198,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,959.0
3248899198,RENOVAÇÃO,"Genéricos, Novos e Similares",Outras Etapas,24.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,302.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,7.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Exigência,42.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise de Cumprimento de Exigência,8.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise em Andamento,0.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise de Cumprimento de Exigência,0.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Exigência,8.0
3314008211,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise de Cumprimento de Exigência,7.0
3394244197,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,164.0
3421868208,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,46.0
3421868208,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Finalização,0.0
3499466191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,54.0
3499466191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,10.0
3499466191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
3499466191,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,6.0
3499630193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,163.0
3499630193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5.0
3499630193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
