NOME_PRODUTO,EMPRESA_DETENTORA_REGISTRO,#NUM_EXPEDIENTE_PETICAO,NUM_PROCESSO_PETICAO,S_N_PETICAO_PRIMARIA,COD_ASSUNTO_PETICAO,DESC_ASSUNTO_PETICAO,DATA_SITUACAO_ATUAL_PETICAO,DESC_SITUACAO_ATUAL_PETICAO,DESC_TIPO_DOCUMENTO,DESC_AREA_INTERESSE,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,DATA_INI_OCORRENCIA_GRP_ETAPA,DATA_FIM_OCORRENCIA_GRP_ETAPA,TEMPO
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,9850127,25351024345,N,1978,SIMILAR - Inclusão de local de fabricação do fármaco,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,2012-02-14,2012-02-29,15
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,9850127,25351024345,N,1978,SIMILAR - Inclusão de local de fabricação do fármaco,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2012-02-29,2012-02-29,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,9850127,25351024345,N,1978,SIMILAR - Inclusão de local de fabricação do fármaco,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,2012-02-29,2012-03-12,12
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,9866123,25351024345,N,1980,SIMILAR - Inclusão de novo acondicionamento.,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-12-26,2012-02-14,50
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,9866123,25351024345,N,1980,SIMILAR - Inclusão de novo acondicionamento.,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-02-14,2012-02-29,15
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,9866123,25351024345,N,1980,SIMILAR - Inclusão de novo acondicionamento.,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2012-02-29,2012-02-29,0
ANGITENS,17115437000173 - LABORATÓRIO GLOBO SA,9866123,25351024345,N,1980,SIMILAR - Inclusão de novo acondicionamento.,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-02-29,2012-03-12,12
HIDROXIDO DE ALUMINIO + HIDROXIDO DE MAGNESIO + DIMETICONA,17115437000173 - LABORATÓRIO GLOBO SA,10808141,25000016386,N,1895,SIMILAR - Solicitação de Correção de Dados na Base,08/20/2014 00:00:00,Anuído,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2013-12-26,2014-08-20,237
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Fila de Análise,1994-12-26,2005-06-21,3830
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2005-06-21,2005-07-05,14
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Exigência,2005-07-05,2005-08-04,30
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2005-08-04,2005-08-04,0
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2005-08-04,2005-10-25,82
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2005-10-25,2005-10-25,0
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Exigência,2005-10-25,2005-11-28,34
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2005-11-28,2005-11-28,0
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2005-11-28,2005-12-14,16
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Finalização,2005-12-14,2006-01-10,27
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2006-01-10,2006-01-10,0
MAPITRIM,17115437000173 - LABORATÓRIO GLOBO SA,10937051,25000024347,S,150,SIMILAR - Registro de Medicamento Similar,01/16/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Finalização,2006-01-10,2006-01-16,6
SINTAFLAT,17115437000173 - LABORATÓRIO GLOBO SA,12283081,25351009195,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,01/16/2018 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2007-11-19,2008-01-08,50
SINTAFLAT,17115437000173 - LABORATÓRIO GLOBO SA,12283081,25351009195,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,01/16/2018 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2008-01-08,2017-11-09,3593
SINTAFLAT,17115437000173 - LABORATÓRIO GLOBO SA,12283081,25351009195,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,01/16/2018 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2017-11-09,2017-12-04,25
OSSOMAX,17115437000173 - LABORATÓRIO GLOBO SA,12610051,25000031076,N,106,Inclusão de nova apresentação comercial,05/24/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2005-01-04,2005-04-20,106
OSSOMAX,17115437000173 - LABORATÓRIO GLOBO SA,12610051,25000031076,N,106,Inclusão de nova apresentação comercial,05/24/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2005-04-20,2005-04-28,8
OSSOMAX,17115437000173 - LABORATÓRIO GLOBO SA,12610051,25000031076,N,106,Inclusão de nova apresentação comercial,05/24/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2005-04-28,2005-05-13,15
OSSOMAX,17115437000173 - LABORATÓRIO GLOBO SA,12610051,25000031076,N,106,Inclusão de nova apresentação comercial,05/24/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2005-05-13,2005-05-13,0
OSSOMAX,17115437000173 - LABORATÓRIO GLOBO SA,12610051,25000031076,N,106,Inclusão de nova apresentação comercial,05/24/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2005-05-13,2005-05-23,10
FLUCOLCID,17115437000173 - LABORATÓRIO GLOBO SA,13045171,25351003750,S,10490,SIMILAR - Registro de Produto - CLONE,04/10/2017 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Fila de Análise,2017-01-03,2017-01-17,14
FLUCOLCID,17115437000173 - LABORATÓRIO GLOBO SA,13045171,25351003750,S,10490,SIMILAR - Registro de Produto - CLONE,04/10/2017 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Finalização,2017-01-17,2017-04-10,83
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2006-01-06,2006-01-17,11
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2006-01-17,2006-02-06,20
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,2006-02-06,2006-03-09,31
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,2006-03-09,2006-03-09,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2006-03-09,2006-03-30,21
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,2006-03-30,2006-03-30,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2006-03-30,2006-04-10,11
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Exigência,2006-04-10,2006-05-24,44
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,2006-05-24,2006-05-24,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2006-05-24,2006-10-09,138
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,2006-10-09,2008-01-29,477
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2008-01-29,2008-01-29,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise de Cumprimento de Exigência,2008-01-29,2008-01-29,0
AMOXICAP,17115437000173 - LABORATÓRIO GLOBO SA,13153069,25000024351,N,104,Alteração de excipiente,02/06/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,2008-01-29,2008-02-06,8
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,13157061,25000001565,N,104,Alteração de excipiente,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Fila de Análise,2006-01-06,2007-05-16,495
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,13157061,25000001565,N,104,Alteração de excipiente,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Análise em Andamento,2007-05-16,2008-08-05,447
PROPALOL,17115437000173 - LABORATÓRIO GLOBO SA,13157061,25000001565,N,104,Alteração de excipiente,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Maior complexidade",Finalização,2008-08-05,2008-08-18,13
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,13348065,25351035717,N,190,Retificação de Publicação - ANVISA,02/24/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2006-01-05,2006-01-25,20
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,13348065,25351035717,N,190,Retificação de Publicação - ANVISA,02/24/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2006-01-25,2006-02-16,22
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,13348065,25351035717,N,190,Retificação de Publicação - ANVISA,02/24/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,2006-02-16,2006-02-16,0
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,13348065,25351035717,N,190,Retificação de Publicação - ANVISA,02/24/2006 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2006-02-16,2006-02-24,8
FUNGISTEN,17115437000173 - LABORATÓRIO GLOBO SA,17942196,25351012059,S,1995,SIMILAR - Solicitação de Transferência de Titularidade de Registro (Incorporação de Empresa),07/14/2019 00:00:00,Publicado deferimento,Processo,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2019-01-08,2019-04-08,90
FUNGISTEN,17115437000173 - LABORATÓRIO GLOBO SA,17942196,25351012059,S,1995,SIMILAR - Solicitação de Transferência de Titularidade de Registro (Incorporação de Empresa),07/14/2019 00:00:00,Publicado deferimento,Processo,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2019-04-08,2019-04-10,2
FUNGISTEN,17115437000173 - LABORATÓRIO GLOBO SA,17942196,25351012059,S,1995,SIMILAR - Solicitação de Transferência de Titularidade de Registro (Incorporação de Empresa),07/14/2019 00:00:00,Publicado deferimento,Processo,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,2019-04-10,2019-04-10,0
FUNGISTEN,17115437000173 - LABORATÓRIO GLOBO SA,17942196,25351012059,S,1995,SIMILAR - Solicitação de Transferência de Titularidade de Registro (Incorporação de Empresa),07/14/2019 00:00:00,Publicado deferimento,Processo,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2019-04-10,2019-04-15,5
GLOBO ITRACONAZOL,17115437000173 - LABORATÓRIO GLOBO SA,18658139,25351006426,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,05/13/2013 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2012-12-27,2013-04-02,96
GLOBO ITRACONAZOL,17115437000173 - LABORATÓRIO GLOBO SA,18658139,25351006426,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,05/13/2013 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2013-04-02,2013-04-16,14
GLOBO ITRACONAZOL,17115437000173 - LABORATÓRIO GLOBO SA,18658139,25351006426,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,05/13/2013 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2013-04-16,2013-04-16,0
GLOBO ITRACONAZOL,17115437000173 - LABORATÓRIO GLOBO SA,18658139,25351006426,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,05/13/2013 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2013-04-16,2013-05-13,27
ZOLPROX,17115437000173 - LABORATÓRIO GLOBO SA,21001083,25351022969,N,1627,SIMILAR - Inclusão de Nova Apresentação Comercial,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2007-11-20,2008-01-09,50
ZOLPROX,17115437000173 - LABORATÓRIO GLOBO SA,21001083,25351022969,N,1627,SIMILAR - Inclusão de Nova Apresentação Comercial,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2008-01-09,2008-08-12,216
ZOLPROX,17115437000173 - LABORATÓRIO GLOBO SA,21001083,25351022969,N,1627,SIMILAR - Inclusão de Nova Apresentação Comercial,08/18/2008 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2008-08-12,2008-08-18,6
CAPTOCORD,17115437000173 - LABORATÓRIO GLOBO SA,26694059,25000015600,N,142,SIMILAR - Renovação de Registro de Medicamento,12/28/2005 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2005-01-18,2005-06-29,162
CAPTOCORD,17115437000173 - LABORATÓRIO GLOBO SA,26694059,25000015600,N,142,SIMILAR - Renovação de Registro de Medicamento,12/28/2005 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2005-06-29,2005-11-07,131
CAPTOCORD,17115437000173 - LABORATÓRIO GLOBO SA,26694059,25000015600,N,142,SIMILAR - Renovação de Registro de Medicamento,12/28/2005 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2005-11-07,2005-12-16,39
CAPTOCORD,17115437000173 - LABORATÓRIO GLOBO SA,26694059,25000015600,N,142,SIMILAR - Renovação de Registro de Medicamento,12/28/2005 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2005-12-16,2005-12-16,0
CAPTOCORD,17115437000173 - LABORATÓRIO GLOBO SA,26694059,25000015600,N,142,SIMILAR - Renovação de Registro de Medicamento,12/28/2005 00:00:00,Publicado deferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2005-12-16,2005-12-26,10
PRESSOCORD,17115437000173 - LABORATÓRIO GLOBO SA,27491117,25351025711,N,150,SIMILAR - Registro de Medicamento Similar,11/18/2016 00:00:00,Cancelado a pedido da empresa,Petição,Medicamento,REGISTRO,Genéricos e Similares,Fila de Análise,2011-01-11,2016-11-18,2138
RARIVIT,17115437000173 - LABORATÓRIO GLOBO SA,29249054,25351023879,S,1577,ESPECÍFICO - Registro de Medicamento,06/27/2005 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Fila de Análise,2005-01-20,2005-03-30,69
RARIVIT,17115437000173 - LABORATÓRIO GLOBO SA,29249054,25351023879,S,1577,ESPECÍFICO - Registro de Medicamento,06/27/2005 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Análise em Andamento,2005-03-30,2005-03-31,1
